商品链接,商品名称,商品类目,价格,在库库存,在途库存,运费,准时交货率,准时处理时间/工作日,退款率,订单完成率,缺货程度,关键信息变更次数
https://www.neobund.com/detail/5751,VEVOR Propane Patio Heater 50000BTU Tall Hammered w\u002FWheels Outdoor Silver Gray,"['Household Appliances', 'Home Appliances']",112.49,179,0,$15.00,99.68,0.37,0,99.52,0.86,0.24
https://www.neobund.com/detail/3504,25LB -one piece Fitness steel hammer suitable for use in the gym and at home\n,"['Sports & Outdoor', 'Fitness Equipment', 'Weight Training', 'Weight Lifting']",47.8,100,0,$35.00,100,0.58,0.18,100,0.16,0.21
https://www.neobund.com/detail/4186,Plus Size Smooth As Tennessee Whiskey Shirt Women Ring Hole Sleeveless Sexy V-Neck Country Music Tank Top Tshirt,"['Womenswear & Underwear', ""Women's Tops""]",9.99,10,0,$6.70,50,1.66,0,100,0.78,0
https://www.neobund.com/detail/7117,"VEVOR Golf Cart Bag with 14 Way Organizer Divider Top, 41” 13 Pockets Premium Nylon Cart Bag, Durable Golf Bags with Handles & Dust Cover & Detachable Straps for Men & Women, Black Color-Block","['Sports & Outdoor', 'Ball Sports Equipment', 'Golf', 'Golf Club Bags']",146.49,493,0,$15.00,99.68,0.37,0,99.52,0.86,0.24
https://www.neobund.com/detail/1112,Emma Manor  Heart Necklace 14k White Gold Plated 5A Cubic Zirconia My Heart will Go On Triple Heart Pendant Necklace for Women\n,"['Fashion Accessories', 'Costume Jewelry & Accessories']",6.99,21,0,$5.00,100,0.2,0.36,100,0,0.45
https://www.neobund.com/detail/6390,"Roxelis Cedar Whisper Perfume Lavender fragrance exudes charm, natural light fragrance, fresh fragrance, dating perfume",['Beauty & Personal Care'],5,195,0,$5.99,100,0.18,0,97.67,0.43,0.39
https://www.neobund.com/detail/6215,"Scale Model Airplane 1\u002F72 Scale for German World War II Fighter BF109 Plane Diecast Metal Military Aircraft Model Plane Set Air Force, KSSPOS000210121","['Collectibles', 'Sports Collectibles']",15,100,0,$8.00,92.17,0.96,0,100,0.49,0.17
https://www.neobund.com/detail/4911,"4 hats with hip-hop vibe only - high quality fabric, snug fit, unisex","['Sports & Outdoor', 'Sports & Outdoor Accessories']",18.44,999,0,$9.00,100,0.61,0,99.4,0.3,0.58
https://www.neobund.com/detail/6818,"Minime Baby Diapers - Size 6 (33-44 lbs), XX-Large, 28 \u002F56 Count, Premium Ultra Soft Disposable Baby Diapers, Hypoallergenic, Fragrance Free","['Pet Supplies', 'Dog & Cat Litter', 'Diapers, Pads & Trays']",14.99-27.69,0,0,$10.00,100,0.61,0,99.4,0.3,0.58
https://www.neobund.com/detail/5259,"RD239 Air Radio VHF\u002FAM\u002FFM\u002Fshortwave\u002FWeather Bands Transistor with Bluetooth\u002FTF Card\u002FFlashlight,Key Backlight, Digital Record, Alarm Clock,Sleep Timer,Powered by AA & BL-5C Battery (Green)","['Phones & Electronics', 'Audio & Video']",25,48,48,$6.00 - $8.00,0,0,0,0,0,0
https://www.neobund.com/detail/956,"13x5x1 Synthetic Hair Lace Front Wigs Pre Plucked with Baby Hair, Glueless Body Wave Wigs for Women, Easy to Install and Take Off for Beginners","['Fashion Accessories', 'Hair Extensions & Wigs']",17.98,15,0,$7.00,93.88,0.73,0,100,0.33,0.13
https://www.neobund.com/detail/4491,"1pc U Shape Toilet Seat with with Built-In Potty Training Seat, for Family, Slow Close, Easy Clean, Suitable Standard Elongated or Oval Toilet Lid, Plastic, White","['Home Supplies', 'Bathroom Supplies', 'Toilet Seat Covers']",14.99,10,0,$15.00,100,0.61,0,99.4,0.3,0.58
https://www.neobund.com/detail/3873,"80 Pcs 30\"" x 36\"" Premium Disposable Training Pads, Pee Pads, Training Pads, Disposable Puppy Pee Pads, Quick Absorb and Odor Control, Manufactured in The US","['Pet Supplies', 'Dog & Cat Litter', 'Diapers, Pads & Trays']",22,190,0,$9.04 - $22.15,99.93,0.34,0.07,99.93,1.11,0.22
https://www.neobund.com/detail/7331,"1 Framed Wooden Canvas Painting, Angels of Heaven, Angel Painting, White Butterflies, I Can Only Imagine - Jesus Landscape Canvas Print, Framed Ready to Hang","['Home Supplies', 'Home Decor', 'Posters & Prints']",12-50,561,0,$7.60,0,0,0,0,0.11,0.93
https://www.neobund.com/detail/4499,"EP LIGHT Outdoor & Indoor Wall Light, Acrylic Waterfall Outdoor Light for Garden, Yard, Patio","['Home Improvement', 'Lights & Lighting']",93,100,0,$16.00,100,0.47,1.01,98.72,0.24,0.1
https://www.neobund.com/detail/7039,"1pc 925 Plated Silvery Byzantine Bracelet for Women, Prefect gift for Birthday\u002F Christmas\u002F New Year's Eve\u002F Anniversary\u002F Mother's day\n","['Fashion Accessories', 'Costume Jewelry & Accessories']",4.95-5.25,31,0,$4.75,0,0,0,0,0,0
https://www.neobund.com/detail/5709,1 piece countertop dish storage drain rack retractable kitchen sink rack dish rack drain rack black kitchen storage rack,"['Home Supplies', 'Home Organizers', 'Storage Holders & Racks']",19-24,690,0,$11.00,99.9,0.44,4.26,99.9,0.34,0.57
https://www.neobund.com/detail/5850,"VEVOR Firepit Spark Screen Lid, 36\"" Diameter, Outdoor Firepit Ring Cover Round Accessories, Fire Pit Metal Cover, Easy-Opening Stainless Steel Fire Ring Covers for Outdoor Patio Fire Pits Backyard","['Home Supplies', 'Home Care Supplies']",65.74,458,0,$15.00,99.68,0.37,0,99.52,0.86,0.24
https://www.neobund.com/detail/5420,"VEVOR 6 inch x 100ft Solar Panel Bird Guard, Critter Guard Roll Kit with 100pcs Stainless Steel Fasteners, Solar Panel Guard with Rust-proof PVC Coating, 1\u002F2 inch Wire Roll Mesh","['Pet Supplies', 'Farm Animal & Poultry Supplies']",25.79,2318,0,$15.00,99.68,0.37,0,99.52,0.86,0.24
https://www.neobund.com/detail/7408,"1pcs canvas painting with wood frame, ready to hang, wood frame canvas painting football baseball sports motivational quotes wall art prints for home decoration, living room and bedroom, holiday gift for her him","['Home Supplies', 'Home Decor', 'Posters & Prints']",12-50,533,0,$7.60,0,0,0,0,0.11,0.93
https://www.neobund.com/detail/3465,Multitool Wood Handle Folding Blade EDC Survival Knives Outdoor Camping Fishing,"['Tools & Hardware', 'Hand Tools']",8.09,1912,0,$6.38,94.59,0.36,2.7,97.3,0.05,0
https://www.neobund.com/detail/6267,"1PCS, 11oz Funny \""Born to Play American Football, Forced to Go to College\"" Mug, Ceramic Coffee\u002FTea Mug, Unique Gift for Football Enthusiasts, Decorative Sports-Themed Cup, Perfect Birthday or Graduation Present","['Kitchenware', 'Drinkware']",5,300,0,$6.51,100,0.39,0,100,0,0.02
https://www.neobund.com/detail/4447,"7LED Color Vibrating Neck Device Beauty Gift, neck and face skin massager, 1 piece set portable usb charging, electric Facial massage tool, feminine massager, skin care comfort products suitable for women gifts","['Beauty & Personal Care', 'Personal Care Appliances']",8.8,597,2000,$6.99,78.57,1.03,0,100,0.2,0.5
https://www.neobund.com/detail/2555,10PCS Handmade Long Stunning  Bling nails | Bling Press on Nails | Rhinestone Nails | Luxurious | Diamond | Long Stiletto,"['Beauty & Personal Care', 'Hand, Foot & Nail Care']",13,12,345,$4.30,100,0.49,0,100,0,0.02
https://www.neobund.com/detail/7327,"1 piece framed wooden canvas painting, animal flying eagle. Eagle flying over the sea, framed wall art print, suitable for living room and bedroom, home decor","['Home Supplies', 'Home Decor', 'Posters & Prints']",12-50,532,0,$7.60,0,0,0,0,0.11,0.93
https://www.neobund.com/detail/7088,Ramie solid color socks for men four seasons sports long tube fashion men socks(Twelve pairs),"['Menswear & Underwear', ""Men's Underwear"", 'Socks']",12,4536,4224,$5.00,100,0.87,5,86.36,0.64,1.55
https://www.neobund.com/detail/4167,"6Pcs New girl's Stringed Pearls Bracelet Accessories Women's Pink Purple Series Simple, Indie and Cute Bracelet Six-Piece Set","['Jewelry Accessories & Derivatives', 'Pearl']",2,39,200,$5.50,98.53,0.43,0,100,0.03,0.03
https://www.neobund.com/detail/3185,"BOTTLE JOY Stainless-Steel Water Bottle: Leakproof Lid, Perfect Sip, Double Insulated, Eco-Friendly, Dishwasher Safe & Stylish Strap (32oz)","['Kitchenware', 'Drinkware']",9.5,1000,1000,$9.95,100,0.19,0,75,0,0
https://www.neobund.com/detail/2559,10PCS Handmade Long Stunning  Bling nails | Bling Press on Nails | Rhinestone Nails | Luxurious | Diamond | Long Stiletto,"['Beauty & Personal Care', 'Hand, Foot & Nail Care']",13,20,222,$4.30,100,0.49,0,100,0,0.02
https://www.neobund.com/detail/1902,"Smart Watch For Men: Answer\u002FMake Calls 1.91'' HD Fitness Tracker With Outdoor Step Counter Watches Pedometer Alarm Smartwatch Compatible With IPhone & Android Phones Simple, Fashionable, Classic, Great Gift For Boyfriend, Holiday Gift Giving 2024","['Phones & Electronics', 'Smart & Wearable Devices']",23.99,1996,50,$7.90,100,0.26,0,100,0.08,0.17
https://www.neobund.com/detail/6745,"Turmeric Soap Bar, Natural Turmeric Soap Bar for Face & Body, Handmade Tumeric Soap, Smoothing and Cleanses Skin Face Wash Soap Face Serum","['Beauty & Personal Care', 'Skincare']",2.43-2.82,80,0,$7.99,100,0.83,0,100,0.72,1.69
https://www.neobund.com/detail/5541,"USB C Charger Block 120W,5-Port USB PD Charger,3 USB-A+3 USB-C Super Fast Charging Desktop Charging Station for iPhone\u002FSamsung,GaN III 65W C Portable Adapter for Laptops\u002FTablets\u002FMacBookPro\u002FAir\u002FiPad","['Phones & Electronics', 'Phone Accessories', 'Cables, Chargers & Adapters']",14.47,99,0,$6.15,100,0.14,0.47,100,0.75,0.36
https://www.neobund.com/detail/6376,"\""11oz Inspirational Coffee Mug - 'Connect to God, The Password is Prayer' Ceramic Mug, Perfect Gift for Christians, Prayerful Encouragement, Ideal for Daily Devotions\""","['Kitchenware', 'Drinkware']",5,299,0,$6.51,100,0.39,0,100,0,0.02
https://www.neobund.com/detail/2786,Skew shoulder sleeveless straight tube slim fashion hip lift sexy women's two-piece set,"['Womenswear & Underwear', ""Women's Suits & Overalls""]",15.45,1,0,$7.61,100,0.65,0,100,0.07,0
https://www.neobund.com/detail/4331,1pc Balcony Flower Rack Storage Rack Indoor Succulent Climbing Flower Rack Plant Planter Rack Modern Living Room Floor Stand Multi-Layer Storage Rack,"['Home Supplies', 'Home Organizers', 'Storage Holders & Racks']",16-23,194,0,$6.00,99.9,0.44,4.26,99.9,0.34,0.57
https://www.neobund.com/detail/4559,Garden Decorative Artificial Boxwood Artificial Bonsai Topiary Tree Faked Potted plant round tree,"['Home Supplies', 'Home Decor', 'Decorative Flowers, Plants & Fruit']",39,50,0,$12.61 - $21.56,100,0.23,5,100,0.32,0.17
https://www.neobund.com/detail/2245,"10 PCS Duck Press On Nails , Handmade Nails,Pom poms Nails","['Beauty & Personal Care', 'Hand, Foot & Nail Care']",8,100,0,$4.30,100,0.49,0,100,0,0.02
https://www.neobund.com/detail/6037,Vintage World Map Sherpa Fleece Blanket Warm Soft Fluffy Microfiber Throw Blanket for Bedroom Bed Sofa Couch Decor,"['Textiles & Soft Furnishings', 'Bedding', 'Blankets & Throws']",8.13-11.6,100,30,$12.51,100,0.48,0,100,0.33,0.44
https://www.neobund.com/detail/5873, Kojic Acid Turmeric Cleansing Pads  Brightening Cleansing Gentle Moisturizing Nourishing Care Cleansing pad,"['Beauty & Personal Care', 'Skincare']",5.5,87,0,$4.99,100,0.18,0,97.67,0.43,0.39
https://www.neobund.com/detail/6730,GoldMoc video game Bricks Set Action Figure with his amigos DIY Kids Assembly Building Blocks Model Bricks Toys,"['Toys & Hobbies', 'Classic & Novelty Toys', 'Building Toys', 'Model Building Kits']",14.5,64,0,$10.50,0,0,0,0,0,0
https://www.neobund.com/detail/4571,High-Aesthetic Ceramic Coffee Mug for Office - Creative Two-Tone Milk Mug with a Unique and Elegant Coconut Shell Design,"['Kitchenware', 'Drinkware']",7.89,207,0,$5.05,100,0.3,0,100,0.4,0.32
https://www.neobund.com/detail/6607,"1pc, 3A grade,, funny mug, black ceramic mug, 11oz ceramic coffee mug, summer and winter drinking mug, birthday gift, holiday gift, Christmas gift, New Year gift","['Kitchenware', 'Drinkware']",4.5,999,0,$6.51,100,0.39,0,100,0,0.02
https://www.neobund.com/detail/4523,Christmas Artificial Cedar Cypress Plants Faux  Greenery Trees Plant as Artificiales For Decor,"['Home Supplies', 'Home Decor', 'Decorative Flowers, Plants & Fruit']",46,49,0,$11.33 - $18.94,100,0.23,5,100,0.32,0.17
https://www.neobund.com/detail/5203,"SSY 4-piece floral pattern round flower pot set - handmade with drainage design, suitable for indoor and outdoor use, perfect for succulents and home decoration","['Home Improvement', 'Garden Supplies', 'Garden Pots & Planters']",12.99,10,24,$7.50,100,0.37,0,100,1.03,0.5
https://www.neobund.com/detail/4448,"Smart Watch For Men Ultra HD 1.95\"" Full Touch Smart Watch for Men & Women - Wireless Call, 100+ Sports Modes, Sleep Tracker, GPS, Compatible with iPhone and Android Phones","['Phones & Electronics', 'Smart & Wearable Devices']",23.99,1988,0,$7.00,100,0.26,0,100,0.08,0.17
https://www.neobund.com/detail/3592,Sexy Open Garter Stockings Lingerie Stockings Fishnet Stockings,"['Womenswear & Underwear', ""Women's Underwear"", 'Lingerie']",3.5,10,0,$5.50,99.56,0.58,0.66,100,0.7,0.51
https://www.neobund.com/detail/1693,"FREETRESS-BRAID\nPRE-FEATHERED BOX BRAID 18\""-1","['Fashion Accessories', 'Hair Extensions & Wigs']",9.87,10,0,$7.90,100,0.84,0,97.96,0.04,0.06
https://www.neobund.com/detail/5337,"Kids Water Table for Toddlers 3-5, Rain Showers Splash Pond 2-Tier, Outdoor Playset for Toddlers, Backyard Summer Water Toys Sensory Sand and Water Table for Age 3-5 Boys Girls, Blue& Green","['Toys & Hobbies', 'Sports & Outdoor Play', 'Pool, Water & Sand Toys']",19.72,54,0,$15.00,100,0.61,0,99.4,0.3,0.58
https://www.neobund.com/detail/2542,"1pc Bathroom Sink Undermount - 18\""x13\"" Modern White Rectangular Vessel Undermount Sink, Porcelain Ceramic Under Counter Lavatory Vanity Bath Sink Bowl Basin With Vertical Sides and Overflow","['Home Improvement', 'Bathroom Fixtures', 'Bathroom Sinks']",12.16,20,0,$28.00,100,0.61,0,99.4,0.3,0.58
https://www.neobund.com/detail/6154,"6 FT Pre-Lit Aspen Fir Artificial Christmas Tree ,Green","['Home Supplies', 'Festive & Party Supplies', 'Festive Decorations']",65.7,339,0,$25.00,100,0.41,6.9,100,0.46,0.58
https://www.neobund.com/detail/420,"140W USB C Power Adapter - MacBook Pro Charger Compatible with 13\u002F14\u002F15\u002F16 Inch After 2016, for Mac Book Air After 2018, Works 118W 96W 87W 67W 61W, Include Charge Cable(6.6ft)","['Computers & Office Equipment', 'Computer Accessories']",22.99,1000,0,$6.00,100,0.68,0,100,0,0.17
https://www.neobund.com/detail/3368,10 PCS Handmade Diamond Press On Nails\u002FBlack Nails,"['Beauty & Personal Care', 'Hand, Foot & Nail Care']",14,30,700,$4.30,100,0.49,0,100,0,0.02
https://www.neobund.com/detail/7029,"6PCS Cake Stand Set, Gold Metal Cake Stands for Party, Dessert Table Display Set, 3 Size Round Cake Pedestal Stand with Cupcake Risers Stands, Dessert Cake Holders for Weddings, Birthday, Baby Shower","['Home Supplies', 'Festive & Party Supplies', 'Cake Decorations']",22,100,0,$12.99,99.16,0.55,0.21,99.79,0.44,0.16
https://www.neobund.com/detail/6616,Fascinating Pyramid Toy - A World of Fun and Learning!,"['Toys & Hobbies', 'Educational Toys']",8.99,75,0,$10.00,100,0.61,0,99.4,0.3,0.58
https://www.neobund.com/detail/1396,"Satin Midi Slip Dress with Adjustable Spaghetti Straps, V-Neck, Green, Long Sleeved for Formal Occasions","['Womenswear & Underwear', ""Women's Dresses""]",15,50,0,$8.00,91.67,0.82,0,100,0,0
https://www.neobund.com/detail/5792,Stainless Steel Household Kitchen Knife,['Kitchenware'],13.99-24.99,500,0,$6.00,100,0.52,0,100,0.37,0.06
https://www.neobund.com/detail/6490,"6PC12-inch smiley yellow balloon,LOVE YOU red 2.8G.12-inch 2.8G transparent fluorescent printed unicorn latex balloon, printed 5-sided love latex balloon 30CM 6PC.","['Home Supplies', 'Festive & Party Supplies']",4.73-5.96,40,0,$7.50,0,0,0,0,0,0.27
https://www.neobund.com/detail/7378,"1 piece canvas painting with wooden frame, ready to hang, charming red roses canvas art with wooden frame - perfect gift for couples, suitable for living room and kitchen decoration, ideal for room decoration","['Home Supplies', 'Home Decor', 'Posters & Prints']",12-50,517,0,$7.60,0,0,0,0,0.11,0.93
https://www.neobund.com/detail/4188,"2024 new model 1.91'' full touch HD screen metal alloy body smart watch for men, 400mAh battery with ultra-long endurance, supports customizable watch faces multiple sports, sleep tracking, remote shutter and other functions","['Phones & Electronics', 'Smart & Wearable Devices']",23.99,0,0,$7.00,100,0.26,0,100,0.08,0.17
https://www.neobund.com/detail/764,Suitable for Meta Quest3 VR glasses scratch ring lens magnetic quick removal protection lens dust and scratch protection cover expansion accessories\n,"['Phones & Electronics', 'Gaming & Consoles', 'Console Accessories']",5.99,13,200,$7.99,80,1.21,0,100,0,0
https://www.neobund.com/detail/452,"3-IN-1 Electric Stand Mixer, 660W 10-Speed With Pulse Button, Attachments include 6.5QT Bowl, Dough Hook, Beater, Whisk for Most Home Cooks, Empire Red","['Household Appliances', 'Kitchen Appliances']",79.98,0,200,$18.00 - $20.00,100,0.49,0,100,1.05,0.23
https://www.neobund.com/detail/3669,"15LB Powder Coated Cast Iron Kettlebell for Men and Women's Gym, Same Family Kettlebell","['Sports & Outdoor', 'Fitness Equipment', 'Weight Training']",16.6,187,0,$16.00,100,0.58,0.18,100,0.16,0.21
https://www.neobund.com/detail/3779,"The F-15C American Eagle Aircraft model is a dual engine 1: 100 metal die casting fighter model, which is suitable for collection and gift giving.","['Collectibles', 'Entertainment']",22,95,0,$8.00,92.17,0.96,0,100,0.49,0.17
https://www.neobund.com/detail/403,"Charging Station for Multiple Devices,3 in 1 Fast Wireless Charging Stand Dock for iPhone 14\u002F13\u002F12\u002F11\u002FPro\u002FMax\u002FXS\u002FXR\u002FX\u002F8\u002FPlus, for iWatch 7\u002F6\u002F5\u002F4\u002F3\u002F2\u002FSE, for AirPods 3\u002F2\u002FPro-Black","['Phones & Electronics', 'Phone Accessories', 'Cables, Chargers & Adapters']",13.99,1438,0,$6.00,100,0.68,0,100,0,0.17
https://www.neobund.com/detail/4623,"Farmhouse Rustic Ceiling Fan and Remote Control,Square Caged Industrial Ceiling Fixture with 6 Speeds & Noiseless DC Motor for Kitchen Dining Room Living Room Bedroom ","['Household Appliances', 'Home Appliances']",88,25,0,$15.00,100,0.61,0,99.4,0.3,0.58
https://www.neobund.com/detail/6519,"1pc, 3A grade,, funny mug, black ceramic mug, 11oz ceramic coffee mug, summer and winter drinking mug, birthday gift, holiday gift, Christmas gift, New Year gift","['Kitchenware', 'Drinkware']",4.5,999,0,$6.51,100,0.39,0,100,0,0.02
https://www.neobund.com/detail/4574,High Quality Artificial Plants Greenery Simulation Topiary Pine Trees Plant as Artificiales Outdoor Indoor,"['Home Supplies', 'Home Decor', 'Decorative Flowers, Plants & Fruit']",70,50,0,$15.73 - $32.19,100,0.23,5,100,0.32,0.17
https://www.neobund.com/detail/5832,"H7 Children's UAV, FPV Real-time Video RC Quadrotor Helicopter with HD Camera, Adult Beginner Toy Gift, Height Keeping, Waypoint Function, One Button Start, 3D Flip","['Phones & Electronics', 'Cameras & Photography', 'Drones & Accessories']",30,199,0,$8.50,100,0.26,0.63,100,0.71,0.5
https://www.neobund.com/detail/4490,"An advanced extended round toilet cover, quiet close, double click quick release, easy to install, never loosen the hinge, slow close toilet cover, easy to clean - white","['Home Supplies', 'Bathroom Supplies', 'Toilet Seat Covers']",16.48,50,0,$9.90,100,0.61,0,99.4,0.3,0.58
https://www.neobund.com/detail/4660,"Air Purifier, Aromatherapy Diffuser, Air Humidifierwith 7 LED Color Changing Light, Air Purifier ForBedroom, Office, Living Room, Kitchen","['Household Appliances', 'Home Appliances', 'Humidifiers']",15,72,1000,$9.99,100,0.21,0,99.77,0.22,0.5
https://www.neobund.com/detail/1132,Emma Manor 18k Gold Plated  Double Ring Love Heart Pendant Necklace for Women,"['Fashion Accessories', 'Costume Jewelry & Accessories']",5.99,32,0,$5.00,100,0.2,0.36,100,0,0.45
https://www.neobund.com/detail/4432,"35LB×1piece Bumper Plates for Strength and Training Fitness, Olympic Weight Set with Rubber Barbell Dumbbell Plates Stainless Steel Inserts for Pro or Home Gyms","['Sports & Outdoor', 'Fitness Equipment', 'Weight Training']",46.9,50,0,$40.00,100,0.58,0.18,100,0.16,0.21
https://www.neobund.com/detail/1839,"PHOEBE 1.25 Inch Curling Iron Brush Ceramic 1 1\u002F4 Inch Double PTC Heated Hair Curling Comb Tourmaline Ionic Hair Curler Curling Iron Dual Voltage for Traveling On Long, Medium Hair - Black\n","['Beauty & Personal Care', 'Haircare & Styling']",10,140,0,$10.00,100,0.88,0,99.08,0.09,0
https://www.neobund.com/detail/6397,"\""1pc 11oz funny 'The Horrors Persist but So Do I' opossum Christmas mug, ceramic coffee\u002Ftea mug, innovative ceramic mug, gift mug, decorative mug, quirky gift for animal lovers, perfect for Christmas, holidays, or birthdays.\""","['Kitchenware', 'Drinkware']",5,300,0,$6.51,100,0.39,0,100,0,0.02
https://www.neobund.com/detail/75,Curved Vented Hair Brush Fast Drying Detangling Massage Brushes for Long Wet Dry Thick Thin Curly Natural Hairs Women,"['Beauty & Personal Care', 'Haircare & Styling']",4.3,34,0,$7.00,100,0,0,100,0,0
https://www.neobund.com/detail/6553,"1pc, 3A grade,, funny mug, black ceramic mug, 11oz ceramic coffee mug, summer and winter drinking mug, birthday gift, holiday gift, Christmas gift, New Year gift","['Kitchenware', 'Drinkware']",4.5,999,0,$6.51,100,0.39,0,100,0,0.02
https://www.neobund.com/detail/6539,"1pc, 3A grade,, funny mug, black ceramic mug, 11oz ceramic coffee mug, summer and winter drinking mug, birthday gift, holiday gift, Christmas gift, New Year gift","['Kitchenware', 'Drinkware']",4.5,999,0,$6.51,100,0.39,0,100,0,0.02
https://www.neobund.com/detail/5385,"Croissant Maker Slices - Rolling Dough Multi-Function Cutter Roller,Stainless Steel Baking Tool for Home Kitchen, Bakery, and Restaurant","['Kitchenware', 'Kitchen Utensils & Gadgets']",2.89,93,1000,$4.68,97.3,0.88,0,97.37,0.23,0.85
https://www.neobund.com/detail/3221,"10LB Indian Club, Exercise Bat, Iron Club Bell for Strength Training and Muscle Rehabilitation","['Sports & Outdoor', 'Ball Sports Equipment']",26.4,96,0,$20.00,100,0.58,0.18,100,0.16,0.21
https://www.neobund.com/detail/6357,Gradient color diamond facet 7.5cm digital candle 0-9,"['Home Supplies', 'Home Decor']",5.47,24,0,$7.50,0,0,0,0,0,0.27
https://www.neobund.com/detail/3363,10 PCS French Nails\u002FBlue Nails\u002FLong Square Nails\u002FLong Nails\u002FHandmade \nPress On Nails,"['Beauty & Personal Care', 'Hand, Foot & Nail Care']",13,20,100,$4.30,100,0.49,0,100,0,0.02
https://www.neobund.com/detail/3904,"Women's V Neck Silky Summer Camisoles, Satin Sleeveless Dressy Camisole Blouse Wide Straps Tank Top for Daily","['Womenswear & Underwear', ""Women's Tops""]",6,97,0,$8.00,91.67,0.82,0,100,0,0
https://www.neobund.com/detail/6620,"Foldable Clear Shoe Box,One Piece Shoe Rack, Bedroom Living Room Entrance Dormitory Accessory (For Entrance) Folding Sneaker Organizer,Portable Folding Shoe Cabinet,easy to install,can also store clothes,books and so on","['Home Supplies', 'Home Organizers', 'Storage Holders & Racks']",47-74,200,0,$13.50,100,0.24,0,100,0,0
https://www.neobund.com/detail/3341,"1pc, 3A grade, BEST teacher EVER, funny mug, gift for teacher, 11oz ceramic coffee mug, room decoration, novelty gift, summer and winter drinking mug, birthday gift, holiday gift, Christmas gift, New Year gift, back to school season, graduation season","['Kitchenware', 'Drinkware']",4.5-5,200,0,$6.51,100,0.39,0,100,0,0.02
https://www.neobund.com/detail/5320,"Enchanting Blue Sea & Moon Tapestry - Polyester Wall Hanging for Bedroom, Dorm Decor | Includes Free Accessories","['Home Supplies', 'Home Decor']",5.99-7.99,8,0,$5.20,99.47,0.35,2.12,97.41,0.18,0.19
https://www.neobund.com/detail/3444,"2 pieces of women's camisoles, beautiful back, U-shaped seamless strapless sports vest, women's small chest gathered, no steel ring camisole, thin # M002\n","['Womenswear & Underwear', ""Women's Underwear"", 'Bras']",5.5,49,0,$5.00,100,0.75,0,100,0.36,0.34
https://www.neobund.com/detail/5070,Emma Manor 925 Sterling Silver Pear Shape 5A Cubic Zirconia Stud Earring\n,"['Fashion Accessories', 'Costume Jewelry & Accessories']",7.99,66,0,$5.00,100,0.2,0.36,100,0,0.45
https://www.neobund.com/detail/7014,"400pcs Random Series Shoe Charms for Shoes, Shoe Charms PVC Cartoon Clogs, Sports Random Series Shoes & Boots Accessories, Clogs, Accessories","['Shoes', 'Shoe Accessories']",19.99,30,0,$12.99,75,1.59,0,100,0.41,0
https://www.neobund.com/detail/3889,Kamperbox Cozy300 Down Sleeping Bag Ultra Light Sleeping Bag Winter Sleeping Bag Camping Equipment Light Sleeping Bag Camping,"['Sports & Outdoor', 'Camping & Hiking Equipment']",51,299,64,$13.00,100,0.19,4.17,100,0.09,0
https://www.neobund.com/detail/3425,"EP LIGHT Rechargeable Wireless Picture Wall Light Battery  Art Wall Lamp for  paintings, artworks, pictures, mirror, dart board, photos ","['Home Improvement', 'Lights & Lighting']",21,47,100,$9.00,100,0.47,1.01,98.72,0.24,0.1
https://www.neobund.com/detail/5693,"ARITAUM Elbow Brace for Tendonitis and Tennis Elbow, Compression Sleeve for Arthritis, Workouts, Reduce Joint Pain During Fitness Activity","['Sports & Outdoor', 'Sports & Outdoor Accessories']",4.79,805,0,$6.50,99.07,0.39,0,100,0.45,1
https://www.neobund.com/detail/4592,Boeing 777 Alitalia ltalian Airlines 1\u002F400 Die castMetal Aircraft Model with Bracket Aircraft AlloyDisplay Model,"['Collectibles', 'Entertainment']",7,100,0,$8.00,92.17,0.96,0,100,0.49,0.17
https://www.neobund.com/detail/2548,10PCS 2XL Length Fashion Handmade Press On Nails | Glue On Nails | Long Nails | Stick On Nails | Fake Nails | Gifts For Her | Coffin Nails | Reusable Nails,"['Beauty & Personal Care', 'Hand, Foot & Nail Care']",11,2,100,$4.30,100,0.49,0,100,0,0.02
https://www.neobund.com/detail/3092,Ratchet Dress Belt Genuine Leather Cowhide Men's Belt,"['Fashion Accessories', 'Clothes Accessories']",6.5,50,100,$4.50,99.26,0.94,0,100,0,0
https://www.neobund.com/detail/881,"Countertop Water Filter System - Water Purifier for Kitchen - Faucet Water Filter for Sink - 0.01μm Filtration Reduces Chlorine, Heavy Metals, Bad Odors, F9","['Home Improvement', 'Kitchen Fixtures']",13.8-69,50,100,$5.90,97.81,0.59,0,100,0.1,0.24
https://www.neobund.com/detail/6132,"Viomisha women's sexy lace bra, adjustable padded bra, deep V-neck slim fit underwear, padded short top.","['Womenswear & Underwear', ""Women's Underwear"", 'Bras']",7,15,0,$5.00,100,0.75,0,100,0.36,0.34
https://www.neobund.com/detail/1278,"Stylus Pen for iPad 9th&10th Generation-2X Fast Charge Active Pencil Compatible with 2018-2023 Apple iPad Pro11&12.9'', iPad Air 3\u002F4\u002F5,iPad 6-10","['Phones & Electronics', 'Tablet & Computer Accessories']",14,28,0,$0.00,67.92,1.15,0,98.15,0.6,0
https://www.neobund.com/detail/1397,3\u002F4 Sleeve Casual Summer Floral Print Blouses for Women with Crew Neck Loose Fit Pull Over Top,"['Womenswear & Underwear', ""Women's Tops""]",10,50,0,$8.00,91.67,0.82,0,100,0,0
